
Начало измерений 01:53:22 18.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
2.784;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.07558e-12;5;
2.816;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.08072e-12;5;
2.848;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.67307e-12;5;
2.88;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.83237e-12;5;
2.912;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.29881e-12;5;
2.944;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.1483e-12;5;
2.976;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.99751e-12;5;
3.008;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.56274e-12;5;
3.04;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.8888e-12;5;
3.072;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.27061e-12;5;
3.104;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.87369e-12;5;
3.136;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.51504e-12;5;
3.168;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.4988e-12;5;
3.2;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.01983e-12;5;
3.232;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.14238e-12;5;
3.264;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.99534e-12;5;
3.296;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.06025e-11;5;
3.328;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.61438e-12;5;
3.36;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.38048e-12;5;

Начало измерений 01:54:10 18.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
0.032;219.91;219.91;219.91;23.3342;23.3342;23.3342;67.2701;13.9612;5;
0.064;219.91;219.91;219.91;9.39939;9.39939;9.39939;162.842;10.4889;5;
0.096;219.91;219.91;219.91;3.2134;3.2134;3.2134;151.58;3.08075;5;
0.128;219.91;219.91;219.91;3.53817;3.53817;3.53817;157.037;-3.23524;5;
0.16;219.91;219.91;219.91;3.21049;3.21049;3.21049;157.873;0.23746;5;
0.192;219.91;219.91;219.91;3.11341;3.11341;3.11341;156.641;0.582992;5;
0.224;219.91;219.91;219.91;3.17227;3.17227;3.17227;156.776;-0.185637;5;
0.256;219.91;219.91;219.91;3.17542;3.17542;3.17542;156.986;-0.0704928;5;
0.288;219.91;219.91;219.91;3.16225;3.16225;3.16225;156.91;0.0534264;5;
0.32;219.91;219.91;219.91;3.16464;3.16464;3.16464;156.887;0.00110501;5;
0.352;219.91;219.91;219.91;3.16665;3.16665;3.16665;156.907;-0.0107806;5;
0.384;219.91;219.91;219.91;3.16569;3.16569;3.16569;156.907;0.00235871;5;
0.416;219.91;219.91;219.91;3.16552;3.16552;3.16552;156.903;0.00155858;5;
0.448;219.91;219.91;219.91;3.16575;3.16575;3.16575;156.904;-0.000836776;5;
0.48;219.91;219.91;219.91;3.16573;3.16573;3.16573;156.904;-0.000106859;5;
0.512;219.91;219.91;219.91;3.16569;3.16569;3.16569;156.904;0.000190263;5;
0.544;219.91;219.91;219.91;3.1657;3.1657;3.1657;156.904;-2.44309e-05;5;
0.576;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.16167e-05;5;
0.608;219.91;219.91;219.91;3.1657;3.1657;3.1657;156.904;1.23648e-05;5;
0.64;219.91;219.91;219.91;3.1657;3.1657;3.1657;156.904;3.26921e-06;5;
0.672;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.21536e-06;5;
0.704;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.24797e-07;5;
0.736;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.03148e-07;5;
0.768;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.68701e-07;5;
0.8;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.84205e-08;5;
0.832;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.19507e-08;5;
0.864;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.02273e-09;5;
0.896;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.09505e-08;5;
0.928;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.02127e-09;5;
0.96;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.67274e-09;5;
0.992;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.98495e-10;5;
1.024;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.37075e-10;5;
1.056;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.89485e-10;5;
1.088;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.69369e-11;5;
1.12;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.10605e-11;5;
1.152;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.0378e-11;5;
1.184;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.91642e-12;5;
1.216;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.04317e-12;5;
1.248;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.88645e-12;5;
1.28;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.8106e-12;5;
1.312;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.81751e-12;5;
1.344;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.27705e-12;5;
1.376;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.41877e-12;5;
1.408;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.66954e-12;5;
1.44;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.52849e-12;5;
1.472;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.91657e-12;5;
1.504;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.04257e-12;5;
1.536;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.5042e-12;5;
1.568;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.83255e-12;5;
1.6;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.74101e-12;5;
1.632;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.53726e-12;5;
1.664;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.85762e-12;5;
1.696;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.6443e-12;5;
1.728;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.08396e-12;5;
1.76;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.14576e-12;5;
1.792;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.59057e-12;5;
1.824;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.42061e-12;5;
1.856;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.6562e-12;5;
1.888;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.21813e-12;5;
1.92;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.20249e-12;5;
1.952;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.28085e-12;5;
1.984;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.41245e-12;5;
2.016;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.61917e-12;5;
2.048;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.3385e-12;5;
2.08;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.07021e-12;5;
2.112;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.3567e-12;5;
2.144;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.24506e-12;5;
2.176;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.82759e-12;5;
2.208;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.43692e-12;5;
2.24;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.22819e-12;5;
2.272;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.36675e-12;5;
2.304;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.80683e-12;5;
2.336;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.82931e-12;5;
2.368;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.53412e-12;5;
2.4;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.23638e-12;5;
2.432;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.93038e-12;5;
2.464;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.18047e-12;5;
2.496;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.95877e-12;5;
2.528;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.56485e-12;5;
2.56;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.66079e-12;5;
2.592;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.99841e-12;5;
2.624;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.67768e-12;5;
2.656;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.74577e-12;5;
2.688;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.65639e-12;5;
2.72;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.35362e-12;5;
2.752;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.04137e-12;5;
2.784;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.62e-12;5;
2.816;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.81638e-12;5;
2.848;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.29024e-12;5;
2.88;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.50908e-12;5;
2.912;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.01284e-12;5;
2.944;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.74663e-12;5;
2.976;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.62781e-12;5;
3.008;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.17361e-12;5;
3.04;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.41315e-12;5;
3.072;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.68086e-12;5;
3.104;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.81812e-12;5;
3.136;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.30085e-12;5;
3.168;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.0106e-12;5;
3.2;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.64638e-12;5;
3.232;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.91658e-12;5;
3.264;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.66766e-12;5;
3.296;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-9.95407e-12;5;
3.328;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.4734e-13;5;
3.36;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.10338e-12;5;
3.392;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.82236e-12;5;
3.424;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;8.13793e-13;5;
3.456;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.48462e-12;5;
3.488;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.56749e-13;5;
3.52;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.66954e-12;5;
3.552;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.14682e-12;5;
3.584;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;9.60509e-13;5;
3.616;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-9.25038e-13;5;
3.648;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.02518e-13;5;
3.68;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.78803e-12;5;
3.712;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.09964e-12;5;
3.744;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.00564e-12;5;
3.776;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.32033e-12;5;
3.808;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.38563e-13;5;
3.84;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.6984e-12;5;
3.872;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.13708e-12;5;
3.904;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.02129e-12;5;
3.936;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.44701e-12;5;
3.968;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.26998e-14;5;
4;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.43381e-12;5;
4.032;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.34287e-12;5;
4.064;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.63538e-12;5;
4.096;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.16644e-12;5;
4.128;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.90062e-12;5;
4.16;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.1123e-13;5;
4.192;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.5867e-12;5;
4.224;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.20221e-12;5;
4.256;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.28241e-12;5;
4.288;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.90248e-12;5;
4.32;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.72695e-13;5;
4.352;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.5363e-12;5;
4.384;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.29624e-12;5;
4.416;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.13822e-12;5;
4.448;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.01412e-12;5;
4.48;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.51975e-13;5;
4.512;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.57094e-12;5;
4.544;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.22791e-12;5;
4.576;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.10186e-12;5;
4.608;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.305e-12;5;
4.64;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.15938e-13;5;
4.672;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.6098e-12;5;
4.704;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.14453e-12;5;
4.736;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.96014e-12;5;
4.768;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.15767e-12;5;
4.8;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.41394e-14;5;
4.832;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.67644e-12;5;
4.864;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.12571e-12;5;
4.896;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.62724e-12;5;
4.928;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.45296e-12;5;
4.96;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.17006e-14;5;
4.992;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.7468e-12;5;
5.024;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.0316e-13;5;
5.056;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.56457e-12;5;
5.088;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.3655e-12;5;
5.12;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.36419e-13;5;
5.152;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.62595e-12;5;
5.184;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.83429e-13;5;
5.216;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.64167e-12;5;
5.248;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.67301e-12;5;
5.28;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.75585e-13;5;
5.312;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.02502e-12;5;
5.344;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-5.94053e-13;5;
5.376;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.47741e-12;5;
5.408;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.74026e-12;5;
5.44;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-5.76511e-13;5;
5.472;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.65856e-12;5;
5.504;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.77164e-13;5;
5.536;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.45043e-12;5;
5.568;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.58993e-12;5;
5.6;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.80903e-13;5;
5.632;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.50932e-12;5;
5.664;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.40474e-13;5;
5.696;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.71189e-12;5;
5.728;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.77601e-12;5;
5.76;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.6367e-13;5;
5.792;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.51937e-12;5;
5.824;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.21264e-13;5;
5.856;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.39778e-12;5;
5.888;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.63243e-12;5;
5.92;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-6.41737e-13;5;
5.952;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.79148e-12;5;
5.984;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.59595e-14;5;
6.016;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.19716e-12;5;
6.048;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.94088e-12;5;
6.08;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-9.91568e-13;5;
6.112;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.41717e-12;5;
6.144;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.69257e-13;5;
6.176;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.78838e-12;5;
6.208;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.7097e-12;5;
