
Начало измерений 03:13:14 19.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
0.032;0;0;0;0;0;0;0;0;5;
0.064;0;0;0;0;0;0;0;0;5;
0.096;0;0;0;0;0;0;0;0;5;
0.128;0;0;0;0;0;0;0;0;5;
0.16;0;0;0;0;0;0;0;0;5;
0.192;0;0;0;0;0;0;0;0;5;
0.224;0;0;0;0;0;0;0;0;5;
0.256;0;0;0;0;0;0;0;0;5;
0.288;48.8689;48.8689;48.8689;9.85958;9.85958;9.85958;16.5416;12.7104;5;
0.32;199.918;199.918;199.918;22.5389;22.5389;22.5389;134.702;20.3809;5;
0.352;219.91;219.91;219.91;33.6797;33.6797;33.6797;61.8928;-23.7296;5;
0.384;219.91;219.91;219.91;16.3534;16.3534;16.3534;137.574;21.3269;5;
0.416;219.91;219.91;219.91;5.02023;5.02023;5.02023;156.726;-7.28503;5;
0.448;219.91;219.91;219.91;3.34144;3.34144;3.34144;159.172;0.658411;5;
0.48;219.91;219.91;219.91;3.05757;3.05757;3.05757;156.254;1.36888;5;
0.512;219.91;219.91;219.91;3.18477;3.18477;3.18477;156.609;-0.452816;5;
0.544;219.91;219.91;219.91;3.18868;3.18868;3.18868;157.102;-0.161428;5;
0.576;219.91;219.91;219.91;3.15741;3.15741;3.15741;156.915;0.127944;5;
0.608;219.91;219.91;219.91;3.1633;3.1633;3.1633;156.863;0.00117769;5;
0.64;219.91;219.91;219.91;3.16796;3.16796;3.16796;156.912;-0.0254635;5;
0.672;219.91;219.91;219.91;3.16564;3.16564;3.16564;156.91;0.00585329;5;
0.704;219.91;219.91;219.91;3.16528;3.16528;3.16528;156.901;0.00361386;5;
0.736;219.91;219.91;219.91;3.16582;3.16582;3.16582;156.904;-0.00201582;5;
0.768;219.91;219.91;219.91;3.16576;3.16576;3.16576;156.905;-0.000229711;5;
0.8;219.91;219.91;219.91;3.16567;3.16567;3.16567;156.904;0.000451726;5;
0.832;219.91;219.91;219.91;3.1657;3.1657;3.1657;156.904;-6.2728e-05;5;
0.864;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.39361e-05;5;
0.896;219.91;219.91;219.91;3.1657;3.1657;3.1657;156.904;3.0017e-05;5;
0.928;219.91;219.91;219.91;3.1657;3.1657;3.1657;156.904;7.38184e-06;5;
0.96;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.67312e-06;5;
0.992;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.80458e-07;5;
1.024;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.41961e-06;5;
1.056;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.14137e-07;5;
1.088;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.80495e-07;5;
1.12;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.24658e-07;5;
1.152;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.7408e-09;5;
1.184;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.59128e-08;5;
1.216;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.06285e-09;5;
1.248;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.89154e-09;5;
1.28;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.92583e-09;5;
1.312;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.06813e-10;5;
1.344;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.50193e-10;5;
1.376;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.66377e-11;5;
1.408;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.6685e-11;5;
1.44;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.70318e-11;5;
1.472;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.52321e-12;5;
1.504;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-9.26753e-12;5;
1.536;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-6.74932e-13;5;
1.568;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.4717e-13;5;
1.6;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.79446e-13;5;
1.632;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.89768e-14;5;
1.664;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.70605e-12;5;
1.696;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.20246e-12;5;
1.728;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.67564e-13;5;
1.76;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.32489e-12;5;
1.792;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-9.10189e-13;5;
1.824;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.21015e-12;5;
1.856;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.10779e-12;5;
1.888;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-5.12701e-13;5;
1.92;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.976e-12;5;
1.952;219.91;219.91;219.91;3.16362;3.16362;3.16362;156.784;0.770711;5;
1.984;219.91;219.91;219.91;4.39502;4.39502;4.39502;154.484;11.4931;5;
2.016;219.91;219.91;219.91;5.12436;5.12436;5.12436;150.733;15.0786;5;
2.048;219.91;219.91;219.91;5.13148;5.13148;5.13148;150.236;14.5692;5;
2.08;219.91;219.91;219.91;5.3149;5.3149;5.3149;150.274;15.2047;5;
2.112;219.91;219.91;219.91;5.4905;5.4905;5.4905;149.867;15.9854;5;
2.144;219.91;219.91;219.91;5.72639;5.72639;5.72639;149.398;16.9178;5;
2.176;219.91;219.91;219.91;6.06436;6.06436;6.06436;148.76;18.2131;5;
2.208;219.91;219.91;219.91;6.70934;6.70934;6.70934;147.605;20.5727;5;
2.24;219.91;219.91;219.91;6.7842;6.7842;6.7842;147.012;20.7599;5;
2.272;219.91;219.91;219.91;6.85779;6.85779;6.85779;146.95;20.9268;5;
2.304;219.91;219.91;219.91;6.74879;6.74879;6.74879;147.078;20.5273;5;
2.336;219.91;219.91;219.91;6.55659;6.55659;6.55659;147.444;19.8263;5;
2.368;219.91;219.91;219.91;6.49241;6.49241;6.49241;147.673;19.6193;5;
2.4;219.91;219.91;219.91;6.50943;6.50943;6.50943;147.669;19.7145;5;
2.432;219.91;219.91;219.91;6.60925;6.60925;6.60925;147.5;20.0879;5;
2.464;219.91;219.91;219.91;6.69384;6.69384;6.69384;147.301;20.3858;5;
2.496;219.91;219.91;219.91;6.67455;6.67455;6.67455;147.277;20.2948;5;
2.528;219.91;219.91;219.91;6.67719;6.67719;6.67719;147.303;20.2948;5;
