
Начало измерений 04:26:22 16.06.2023

Канал №1 - Активное сопротивление фазы ротора
Канал №2 - Индуктивность фазы статора
Канал №3 - Индуктивность фазы ротора
Канал №2 - Индуктивность взаимоиндукции

Время;Канал №1;Канал №2;Канал №3;Канал №4;
0;2.0723;0.221032;0.221032;0.208135;
0.9;2.0723;0.221032;0.221032;0.208135;
1.867;2.0723;0.221032;0.221032;0.208135;
2.858;2.0723;0.221032;0.221032;0.208135;
