
Начало измерений 22:49:48 10.01.2024

Канал №1 - Активное сопротивление фазы ротора
Канал №2 - Индуктивность фазы статора
Канал №3 - Индуктивность фазы ротора
Канал №2 - Индуктивность взаимоиндукции

Время;Канал №1;Канал №2;Канал №3;Канал №4;
0;nan;nan;nan;nan;
0.975;nan;nan;nan;nan;
2.044;nan;nan;nan;nan;
3.075;nan;nan;nan;nan;
4.133;nan;nan;nan;nan;
5.157;nan;nan;nan;nan;
6.157;nan;nan;nan;nan;
7.157;nan;nan;nan;nan;
8.169;nan;nan;nan;nan;
9.158;nan;nan;nan;nan;
10.157;nan;nan;nan;nan;
11.157;nan;nan;nan;nan;
12.157;nan;nan;nan;nan;
13.157;nan;nan;nan;nan;
14.158;nan;nan;nan;nan;
15.162;nan;nan;nan;nan;
16.158;nan;nan;nan;nan;
17.161;nan;nan;nan;nan;
18.168;nan;nan;nan;nan;
19.16;nan;nan;nan;nan;
