
Начало измерений 15:25:50 17.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
3.776;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.2458e-08;5;
3.808;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.87104e-08;5;
3.84;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.07485e-09;5;
3.872;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.8795e-09;5;
3.904;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.67114e-09;5;
3.936;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.15394e-09;5;
3.968;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.02863e-10;5;
4;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;8.50923e-11;5;
4.032;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.327e-10;5;
4.064;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.17878e-11;5;
4.096;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.71249e-11;5;
4.128;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.46873e-12;5;
4.16;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.19553e-12;5;
4.192;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.90048e-12;5;
4.224;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.47017e-13;5;
4.256;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.85075e-12;5;
4.288;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.64075e-12;5;
4.32;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.24438e-13;5;
4.352;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.86273e-12;5;
4.384;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.13793e-13;5;
4.416;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.78242e-12;5;
4.448;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.56986e-12;5;
4.48;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.15955e-13;5;
4.512;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.79667e-12;5;
4.544;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.05633e-13;5;
4.576;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.68272e-12;5;
4.608;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.84542e-12;5;
4.64;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.4887e-13;5;
4.672;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.88663e-12;5;
4.704;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.03163e-13;5;
4.736;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.57928e-12;5;
4.768;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.03665e-12;5;
4.8;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.5047e-13;5;
4.832;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.10246e-12;5;
4.864;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-8.82766e-13;5;
4.896;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.41688e-12;5;
4.928;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.30938e-12;5;
4.96;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.76782e-13;5;
4.992;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.04448e-12;5;
5.024;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.56742e-13;5;
5.056;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.19555e-12;5;
5.088;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.18776e-12;5;
5.12;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.54848e-13;5;
5.152;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.92346e-12;5;
5.184;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.94351e-13;5;
5.216;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.41124e-12;5;
5.248;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.22631e-12;5;
5.28;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.95437e-14;5;
5.312;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.05294e-12;5;
5.344;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.44527e-13;5;
5.376;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.02064e-12;5;
5.408;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.69574e-12;5;
5.44;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.91236e-13;5;
