
Начало измерений 16:04:18 15.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
0.672;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.21536e-06;20;
0.704;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.24797e-07;20;
0.736;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;6.03148e-07;20;
0.768;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.68701e-07;20;
0.8;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.84205e-08;20;
0.832;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;5.19507e-08;20;
0.864;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;3.02273e-09;20;
0.896;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.09505e-08;20;
0.928;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.02127e-09;20;
0.96;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.67274e-09;20;
0.992;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-7.98495e-10;20;
1.024;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.37075e-10;20;
1.056;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.89485e-10;20;
1.088;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.69369e-11;20;
1.12;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-3.10605e-11;20;
1.152;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;1.0378e-11;20;
1.184;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;2.91642e-12;20;
1.216;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;7.04317e-12;20;
1.248;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.88645e-12;20;
1.28;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.8106e-12;20;
1.312;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.81751e-12;20;
1.344;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.27705e-12;20;
1.376;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.41877e-12;20;
1.408;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.66954e-12;20;
1.44;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.52849e-12;20;
1.472;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.91657e-12;20;
1.504;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.04257e-12;20;
1.536;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.5042e-12;20;
1.568;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.83255e-12;20;
1.6;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;4.74101e-12;20;
1.632;219.91;219.91;219.91;3.1677;3.1677;3.1677;156.723;1.1563;20;
1.664;219.91;219.91;219.91;3.17585;3.17585;3.17585;156.305;1.77907;20;
1.696;219.91;219.91;219.91;4.11721;4.11721;4.11721;154.586;10.0145;20;
1.728;219.91;219.91;219.91;3.85614;3.85614;3.85614;152.702;8.68325;20;
1.76;219.91;219.91;219.91;3.82156;3.82156;3.82156;153.491;7.71541;20;
1.792;219.91;219.91;219.91;3.87428;3.87428;3.87428;153.601;8.22338;20;
1.824;219.91;219.91;219.91;3.86494;3.86494;3.86494;153.43;8.25324;20;
1.856;219.91;219.91;219.91;3.85774;3.85774;3.85774;153.458;8.1543;20;
1.888;219.91;219.91;219.91;3.8614;3.8614;3.8614;153.481;8.17685;20;
1.92;219.91;219.91;219.91;3.86164;3.86164;3.86164;153.469;8.18812;20;
1.952;219.91;219.91;219.91;3.86092;3.86092;3.86092;153.469;8.18093;20;
1.984;219.91;219.91;219.91;3.86108;3.86108;3.86108;153.471;8.18095;20;
2.016;219.91;219.91;219.91;3.86116;3.86116;3.86116;153.47;8.18222;20;
2.048;219.91;219.91;219.91;3.86111;3.86111;3.86111;153.47;8.18186;20;
2.08;219.91;219.91;219.91;3.86111;3.86111;3.86111;153.47;8.18173;20;
2.112;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18183;20;
2.144;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18183;20;
2.176;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18181;20;
2.208;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.24;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.272;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.304;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.336;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.368;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.4;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.432;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.464;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.496;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.528;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.56;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.592;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.624;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.656;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.688;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.72;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.752;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.784;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.816;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.848;219.91;219.91;219.91;3.86112;3.86112;3.86112;153.47;8.18182;20;
2.88;219.91;219.91;219.91;3.92134;3.92134;3.92134;153.387;8.57046;20;
2.912;219.91;219.91;219.91;3.91045;3.91045;3.91045;153.299;8.50783;20;
2.944;219.91;219.91;219.91;5.78667;5.78667;5.78667;150.977;17.3666;20;
2.976;219.91;219.91;219.91;5.94593;5.94593;5.94593;148.533;18.0734;20;
3.008;219.91;219.91;219.91;7.22301;7.22301;7.22301;146.912;22.3439;20;
3.04;219.91;219.91;219.91;7.80134;7.80134;7.80134;145.099;24.2121;20;
3.072;219.91;219.91;219.91;7.77222;7.77222;7.77222;144.9;23.9064;20;
3.104;219.91;219.91;219.91;7.78971;7.78971;7.78971;144.998;23.9086;20;
3.136;219.91;219.91;219.91;7.79857;7.79857;7.79857;144.972;23.952;20;
3.168;219.91;219.91;219.91;7.79492;7.79492;7.79492;144.968;23.9383;20;
3.2;219.91;219.91;219.91;7.79534;7.79534;7.79534;144.972;23.9384;20;
3.232;219.91;219.91;219.91;7.7956;7.7956;7.7956;144.971;23.9398;20;
3.264;219.91;219.91;219.91;8.623;8.623;8.623;143.586;26.5618;20;
3.296;219.91;219.91;219.91;9.09662;9.09662;9.09662;142.23;27.8811;20;
3.328;219.91;219.91;219.91;9.02552;9.02552;9.02552;142.208;27.5116;20;
3.36;219.91;219.91;219.91;9.42909;9.42909;9.42909;141.553;28.6603;20;
3.392;219.91;219.91;219.91;9.38296;9.38296;9.38296;141.437;28.4739;20;
3.424;219.91;219.91;219.91;9.39174;9.39174;9.39174;141.486;28.471;20;
3.456;219.91;219.91;219.91;10.0387;10.0387;10.0387;140.194;30.2783;20;
3.488;219.91;219.91;219.91;9.96927;9.96927;9.96927;140.046;29.9657;20;
3.52;219.91;219.91;219.91;9.99074;9.99074;9.99074;140.105;29.9839;20;
3.552;219.91;219.91;219.91;9.99556;9.99556;9.99556;140.085;30.0058;20;
3.584;219.91;219.91;219.91;9.99379;9.99379;9.99379;140.085;29.9991;20;
3.616;219.91;219.91;219.91;9.99418;9.99418;9.99418;140.086;29.9999;20;
3.648;219.91;219.91;219.91;9.99421;9.99421;9.99421;140.086;30.0001;20;
3.68;219.91;219.91;219.91;9.99418;9.99418;9.99418;140.086;30;20;
3.712;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.744;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.776;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.808;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.84;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.872;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.904;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.936;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
3.968;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.032;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.064;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.096;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.128;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.16;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.192;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.224;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.256;219.91;219.91;219.91;9.99419;9.99419;9.99419;140.086;30;20;
4.288;219.91;219.91;219.91;7.88244;7.88244;7.88244;144.066;23.6259;20;
4.32;219.91;219.91;219.91;4.92341;4.92341;4.92341;149.494;12.3265;20;
4.352;219.91;219.91;219.91;5.28926;5.28926;5.28926;151.148;14.7457;20;
4.384;219.91;219.91;219.91;5.2937;5.2937;5.2937;150.127;15.2914;20;
4.416;219.91;219.91;219.91;5.19953;5.19953;5.19953;150.223;14.7259;20;
4.448;219.91;219.91;219.91;5.22563;5.22563;5.22563;150.352;14.8194;20;
4.48;219.91;219.91;219.91;5.23139;5.23139;5.23139;150.297;14.8765;20;
4.512;219.91;219.91;219.91;5.22552;5.22552;5.22552;150.294;14.8441;20;
4.544;219.91;219.91;219.91;5.22648;5.22648;5.22648;150.304;14.8456;20;
4.576;219.91;219.91;219.91;5.22708;5.22708;5.22708;150.301;14.8501;20;
4.608;219.91;219.91;219.91;5.22674;5.22674;5.22674;150.3;14.8484;20;
4.64;219.91;219.91;219.91;5.22676;5.22676;5.22676;150.301;14.8483;20;
4.672;219.91;219.91;219.91;5.2268;5.2268;5.2268;150.301;14.8486;20;
4.704;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.736;219.91;219.91;219.91;5.22678;5.22678;5.22678;150.301;14.8485;20;
4.768;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.8;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.832;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.864;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.896;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.928;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.96;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
4.992;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.024;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.056;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.088;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.12;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.152;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.184;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.216;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.248;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.28;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.312;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.344;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.376;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.408;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.44;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.472;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.504;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.536;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.568;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.6;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.632;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.664;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.696;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.728;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.76;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.792;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.824;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.856;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.888;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.92;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.952;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
5.984;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.016;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.048;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.08;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.112;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.144;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.176;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.208;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.24;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.272;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.304;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.336;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.368;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.4;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.432;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.464;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.496;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.528;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.56;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.592;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.624;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.656;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.688;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.72;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.752;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.784;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.816;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.848;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.88;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.912;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.944;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
6.976;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.008;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.04;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.072;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.104;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.136;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.168;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.2;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.232;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.264;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.296;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.328;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.36;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.392;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.424;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.456;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.488;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.52;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.552;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.584;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.616;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.648;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.68;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.712;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.744;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
7.776;219.91;219.91;219.91;5.22679;5.22679;5.22679;150.301;14.8485;20;
