
Начало измерений 01:09:52 07.07.2022

Канал №1 - Активное сопротивление фазы ротора
Канал №2 - Индуктивность фазы статора
Канал №3 - Индуктивность фазы ротора
Канал №2 - Индуктивность взаимоиндукции

Время;Канал №1;Канал №2;Канал №3;Канал №4;
11.918;2.0723;0.221032;0.221032;0.208135;
0.845;2.0723;0.221032;0.221032;0.208135;
1.81;2.0723;0.221032;0.221032;0.208135;
2.739;2.0723;0.221032;0.221032;0.208135;
