
Начало измерений 02:57:21 19.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
2.624;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.47249e-12;5;
2.656;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-6.26776e-13;5;
2.688;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.75646e-12;5;
2.72;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-5.07866e-12;5;
2.752;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.35957e-12;5;
2.784;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-1.77214e-12;5;
2.816;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-6.22946e-13;5;
2.848;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-2.42353e-12;5;
2.88;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.76208e-12;5;
2.912;219.91;219.91;219.91;3.16571;3.16571;3.16571;156.904;-4.6812e-12;5;
2.944;219.91;219.91;219.91;3.57256;3.57256;3.57256;155.769;6.56738;5;
2.976;219.91;219.91;219.91;4.26085;4.26085;4.26085;153.039;11.0291;5;
3.008;219.91;219.91;219.91;4.23122;4.23122;4.23122;152.169;10.5016;5;
3.04;219.91;219.91;219.91;4.9132;4.9132;4.9132;151.645;13.6022;5;
3.072;219.91;219.91;219.91;5.24544;5.24544;5.24544;150.416;15.1417;5;
3.104;219.91;219.91;219.91;5.39888;5.39888;5.39888;149.964;15.6369;5;
3.136;219.91;219.91;219.91;5.55035;5.55035;5.55035;149.71;16.1997;5;
3.168;219.91;219.91;219.91;5.80875;5.80875;5.80875;149.256;17.2285;5;
3.2;219.91;219.91;219.91;6.24909;6.24909;6.24909;148.446;18.9097;5;
3.232;219.91;219.91;219.91;6.35631;6.35631;6.35631;147.948;19.2545;5;
3.264;219.91;219.91;219.91;6.63246;6.63246;6.63246;147.546;20.2034;5;
3.296;219.91;219.91;219.91;6.79757;6.79757;6.79757;147.111;20.7758;5;
3.328;219.91;219.91;219.91;6.75782;6.75782;6.75782;147.077;20.5837;5;
3.36;219.91;219.91;219.91;6.76475;6.76475;6.76475;147.129;20.5913;5;
3.392;219.91;219.91;219.91;6.66231;6.66231;6.66231;147.267;20.2277;5;
3.424;219.91;219.91;219.91;6.57466;6.57466;6.57466;147.471;19.9128;5;
3.456;219.91;219.91;219.91;6.59479;6.59479;6.59479;147.498;20.0079;5;
3.488;219.91;219.91;219.91;6.59225;6.59225;6.59225;147.47;20.009;5;
3.52;219.91;219.91;219.91;6.58996;6.58996;6.58996;147.476;19.996;5;
3.552;219.91;219.91;219.91;6.591;6.591;6.591;147.478;20.0002;5;
3.584;219.91;219.91;219.91;6.59094;6.59094;6.59094;147.476;20.0005;5;
3.616;219.91;219.91;219.91;6.59083;6.59083;6.59083;147.477;19.9998;5;
3.648;219.91;219.91;219.91;6.59087;6.59087;6.59087;147.477;20;5;
3.68;219.91;219.91;219.91;6.59087;6.59087;6.59087;147.477;20;5;
3.712;219.91;219.91;219.91;6.59087;6.59087;6.59087;147.477;20;5;
3.744;215.468;215.468;215.468;22.3286;22.3286;22.3286;105.705;41.3107;5;
3.776;197.697;197.697;197.697;13.6284;13.6284;13.6284;133.353;35.7685;5;
3.808;179.927;179.927;179.927;31.1901;31.1901;31.1901;27.3415;-34.0427;5;
3.84;171.041;171.041;171.041;21.8664;21.8664;21.8664;38.7507;20.8035;5;
3.872;166.599;166.599;166.599;21.0419;21.0419;21.0419;51.3127;25.5531;5;
3.904;162.156;162.156;162.156;18.6015;18.6015;18.6015;60.1428;33.6989;5;
3.936;162.156;162.156;162.156;13.0425;13.0425;13.0425;85.443;32.7566;5;
3.968;162.156;162.156;162.156;7.23401;7.23401;7.23401;106.056;16.5729;5;
4;162.156;162.156;162.156;7.26168;7.26168;7.26168;106.258;22.0268;5;
4.032;162.156;162.156;162.156;6.53988;6.53988;6.53988;104.87;19.7758;5;
4.064;162.156;162.156;162.156;6.65005;6.65005;6.65005;106.226;19.6187;5;
4.096;162.156;162.156;162.156;6.73625;6.73625;6.73625;105.71;20.344;5;
4.128;159.935;159.935;159.935;14.2763;14.2763;14.2763;100.35;38.3296;5;
4.16;142.164;142.164;142.164;14.6609;14.6609;14.6609;48.9949;36.7871;5;
4.192;124.394;124.394;124.394;10.965;10.965;10.965;55.8416;32.345;5;
4.224;117.73;117.73;117.73;15.7718;15.7718;15.7718;45.9955;16.3622;5;
4.256;108.844;108.844;108.844;9.25578;9.25578;9.25578;47.274;15.3025;5;
4.288;102.181;102.181;102.181;9.393;9.393;9.393;37.782;7.50967;5;
4.32;95.5166;95.5166;95.5166;6.3295;6.3295;6.3295;30.0021;6.15574;5;
4.352;79.9673;79.9673;79.9673;8.63076;8.63076;8.63076;27.0955;14.388;5;
4.384;66.6395;66.6395;66.6395;6.70045;6.70045;6.70045;30.09;19.8372;5;
4.416;53.3116;53.3116;53.3116;7.58349;7.58349;7.58349;17.643;28.1764;5;
4.448;46.6476;46.6476;46.6476;17.5249;17.5249;17.5249;-22.216;67.4236;5;
4.48;37.7624;37.7624;37.7624;5.04242;5.04242;5.04242;9.21701;20.7109;5;
4.512;31.0984;31.0984;31.0984;3.63735;3.63735;3.63735;-48.1649;8.87955;5;
4.544;26.6558;26.6558;26.6558;2.45287;2.45287;2.45287;-75.1583;0.788236;5;
4.576;26.6558;26.6558;26.6558;9.39367;9.39367;9.39367;-110.968;2.26642;5;
4.608;26.6558;26.6558;26.6558;9.42281;9.42281;9.42281;-166.721;2.43941;5;
4.64;26.6558;26.6558;26.6558;9.66924;9.66924;9.66924;-224.329;1.62409;5;
4.672;26.6558;26.6558;26.6558;9.78707;9.78707;9.78707;-284.254;0.938054;5;
4.704;26.6558;26.6558;26.6558;9.86798;9.86798;9.86798;-346.306;0.278892;5;
4.736;26.6558;26.6558;26.6558;9.92597;9.92597;9.92597;-410.501;-0.407535;5;
4.768;26.6558;26.6558;26.6558;9.96966;9.96966;9.96966;-476.978;-1.15218;5;
4.8;26.6558;26.6558;26.6558;10.0038;10.0038;10.0038;-545.966;-1.98003;5;
4.832;26.6558;26.6558;26.6558;10.0312;10.0312;10.0312;-617.766;-2.91378;5;
4.864;26.6558;26.6558;26.6558;10.0538;10.0538;10.0538;-692.755;-3.97641;5;
4.896;26.6558;26.6558;26.6558;10.0728;10.0728;10.0728;-771.383;-5.19307;5;
4.928;28.8771;28.8771;28.8771;10.6294;10.6294;10.6294;-855.071;-6.5401;5;
4.96;39.9837;39.9837;39.9837;14.1325;14.1325;14.1325;-942.686;-7.68389;5;
4.992;51.0903;51.0903;51.0903;17.6168;17.6168;17.6168;-1034.08;-9.01228;5;
5.024;55.5329;55.5329;55.5329;17.3511;17.3511;17.3511;-1130.72;-11.2607;5;
5.056;59.9755;59.9755;59.9755;18.2298;18.2298;18.2298;-1235.07;-13.6945;5;
5.088;59.9755;59.9755;59.9755;18.2483;18.2483;18.2483;-1347.53;-16.686;5;
5.12;62.1968;62.1968;62.1968;20.3107;20.3107;20.3107;-1469.94;-19.9117;5;
5.152;64.4181;64.4181;64.4181;20.7575;20.7575;20.7575;-1604.13;-24.075;5;
5.184;66.6395;66.6395;66.6395;21.0543;21.0543;21.0543;-1752.71;-29.1052;5;
5.216;66.6395;66.6395;66.6395;19.2861;19.2861;19.2861;-1920;-35.5115;5;
5.248;66.6395;66.6395;66.6395;19.3859;19.3859;19.3859;-2109.43;-43.1615;5;
5.28;66.6395;66.6395;66.6395;19.3972;19.3972;19.3972;-2326.36;-52.7888;5;
5.312;66.6395;66.6395;66.6395;19.4119;19.4119;19.4119;-2578.18;-65.1168;5;
5.344;66.6395;66.6395;66.6395;19.4258;19.4258;19.4258;-2875.2;-81.2549;5;
5.376;66.6395;66.6395;66.6395;19.4391;19.4391;19.4391;-3232.16;-102.946;5;
5.408;66.6395;66.6395;66.6395;19.452;19.452;19.452;-3671.04;-133.056;5;
5.44;66.6395;66.6395;66.6395;19.4645;19.4645;19.4645;-4225.99;-176.573;5;
5.472;66.6395;66.6395;66.6395;19.4766;19.4766;19.4766;-4953.21;-242.815;5;
5.504;66.6395;66.6395;66.6395;19.4885;19.4885;19.4885;-5952.1;-350.858;5;
5.536;66.6395;66.6395;66.6395;19.5002;19.5002;19.5002;-7416.72;-544.984;5;
5.568;66.6395;66.6395;66.6395;19.5117;19.5117;19.5117;-9783.68;-948.478;5;
5.6;66.6395;66.6395;66.6395;19.523;19.523;19.523;-14283.2;-2021.25;5;
5.632;66.6395;66.6395;66.6395;19.5343;19.5343;19.5343;-26243.5;-6818.8;5;
5.664;66.6395;66.6395;66.6395;19.5455;19.5455;19.5455;-156521;-240579;5;
5.696;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.728;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.76;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.792;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.824;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.856;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.888;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.92;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.952;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
5.984;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
6.016;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
6.048;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
6.08;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
6.112;66.6395;66.6395;66.6395;nan;nan;nan;nan;nan;5;
