
Начало измерений 02:23:27 16.01.2024

Канал №1 - Напряжение фазы А, В
Канал №2 - Напряжение фазы В, В
Канал №3 - Напряжение фазы С, В
Канал №4 - Ток фазы А, В
Канал №5 - Ток фазы В, В
Канал №6 - Ток фазы С, В
Канал №7 - Частота вращения, рад/с
Канал №8 - Момент на валу, Н*м
Канал №9 - Момент Мс, Н*м

Время;Канал №1;Канал №2;Канал №3;Канал №4;Канал №5;Канал №6;Канал №7;Канал №8;Канал №9;
2.624;219.91;219.91;219.91;9.88256;9.88256;9.88256;140.369;29.7421;5;
2.656;219.91;219.91;219.91;7.09373;7.09373;7.09373;145.386;20.9217;5;
2.688;219.91;219.91;219.91;6.83337;6.83337;6.83337;147.255;20.5202;5;
2.72;219.91;219.91;219.91;6.79783;6.79783;6.79783;147.09;20.7255;5;
2.752;219.91;219.91;219.91;6.76156;6.76156;6.76156;147.091;20.5892;5;
2.784;219.91;219.91;219.91;6.76588;6.76588;6.76588;147.124;20.5978;5;
2.816;219.91;219.91;219.91;6.7679;6.7679;6.7679;147.114;20.6111;5;
2.848;219.91;219.91;219.91;6.76658;6.76658;6.76658;147.113;20.6054;5;
2.88;219.91;219.91;219.91;6.76676;6.76676;6.76676;147.115;20.6056;5;
2.912;219.91;219.91;219.91;6.76686;6.76686;6.76686;147.114;20.6063;5;
2.944;219.91;219.91;219.91;6.76681;6.76681;6.76681;147.114;20.606;5;
2.976;219.91;219.91;219.91;6.76681;6.76681;6.76681;147.115;20.606;5;
3.008;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.04;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.072;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.104;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.136;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.168;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.2;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.232;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.264;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.296;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.328;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.36;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.392;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.424;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.456;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.488;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.52;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.552;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.584;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.616;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.648;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.68;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.712;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.744;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.776;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.808;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.84;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.872;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.904;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.936;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
3.968;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.032;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.064;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.096;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.128;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.16;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.192;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.224;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.256;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.288;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.32;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.352;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.384;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.416;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.448;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.48;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.512;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.544;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.576;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.608;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.64;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.672;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.704;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.736;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.768;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.8;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.832;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.864;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.896;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.928;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.96;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
4.992;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.024;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.056;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.088;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.12;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.152;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.184;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.216;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.248;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.28;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.312;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
5.344;219.91;219.91;219.91;6.76682;6.76682;6.76682;147.114;20.6061;5;
