
Начало измерений 23:35:07 09.05.2023

Канал №1 - Активное сопротивление фазы ротора
Канал №2 - Индуктивность фазы статора
Канал №3 - Индуктивность фазы ротора
Канал №2 - Индуктивность взаимоиндукции

Время;Канал №1;Канал №2;Канал №3;Канал №4;
2.774;2.0723;0.221032;0.221032;0.208135;
0.98;2.0723;0.221032;0.221032;0.208135;
2.031;2.0723;0.221032;0.221032;0.208135;
3.079;2.0723;0.221032;0.221032;0.208135;
