
Начало измерений 01:09:36 07.07.2022

Канал №1 - Активное сопротивление фазы ротора
Канал №2 - Индуктивность фазы статора
Канал №3 - Индуктивность фазы ротора
Канал №2 - Индуктивность взаимоиндукции

Время;Канал №1;Канал №2;Канал №3;Канал №4;
0;nan;nan;nan;nan;
0.925;nan;nan;nan;nan;
1.917;nan;nan;nan;nan;
2.915;nan;nan;nan;nan;
3.915;nan;nan;nan;nan;
4.917;nan;nan;nan;nan;
5.915;nan;nan;nan;nan;
6.918;nan;nan;nan;nan;
7.915;nan;nan;nan;nan;
8.915;nan;nan;nan;nan;
9.918;nan;nan;nan;nan;
10.916;nan;nan;nan;nan;
11.918;nan;nan;nan;nan;
